date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2000-11-13,8.1,6.19,6.19,4.3,,,92,86.1,86.5,81,6.3,4,3.8,1.4,26,13,13,0,,,101.72,101.21,101.24,100.75,99.59,99.1,99.12,98.66,24100,17620.8,15250,6400,,,,,11.8,0,1.2,0,0,2.4,2.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-12,5.9,2.77,2.3,-1.3,,-4,85,79.9,80,75,2.8,-0.4,-0.3,-3.4,17,12,12,7,,,102.57,102.18,102.14,101.72,100.39,100.02,99.99,99.59,24100,24100,24100,24100,,,,,15.7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-11,6.9,4.22,3.55,0.2,,,82,76.5,75.5,69,3,0.4,0.3,-2.4,43,27.29,26,9,59,35,102.63,102.25,102.08,101.54,100.45,100.1,99.93,99.42,24100,24100,24100,24100,,,,,14.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-10,14.1,10.5,10.19,6.3,,,98,89.1,87.5,77,13.6,8.8,8.2,2.9,56,30.04,31.5,7,74,33,101.47,100.15,100.4,99.34,99.35,98.09,98.33,97.32,24100,14220.8,13850,3600,,,,,7.8,0,5.2,3.2,0.2,24.2,24.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-09,14.9,12.62,12.7,10.5,,,98,92.7,92.5,87,14.1,11.5,11.4,8.7,19,12.29,11.5,4,,,101.24,100.37,100.36,99.48,99.16,98.32,98.31,97.46,11300,4562.5,6450,1600,,,,,5.3,0,7.7,5.7,2.7,9.6,9.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-08,12.6,10.78,11.1,9.6,,,89,84.3,81,73,9.5,8.2,8.2,6.9,11,7.25,5.5,0,,,101.82,101.61,101.58,101.34,99.72,99.52,99.49,99.26,24100,15433.3,16900,9700,,,,,6.9,0,6.1,4.1,1.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-07,12.4,7.66,6.85,1.3,,,85,75.5,70.5,56,7.1,3.5,2.1,-2.8,24,13.58,14,4,32,11,102.02,101.84,101.85,101.68,99.85,99.73,99.72,99.59,24100,24100,24100,24100,,,,,11.2,0,1.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-06,9.8,3.38,3.65,-2.5,,-5,83,63.2,61.5,40,-2.4,-3.4,-3.6,-4.9,11,7.08,7.5,4,,,102.28,102.09,102.11,101.94,100.09,99.94,99.95,99.82,24100,24100,24100,24100,,,,,14.3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-05,9.3,4.72,4.4,-0.5,,,94,70.1,71,48,2.4,-0.6,-0.5,-3.4,24,15,16.5,9,,,102.07,101.86,101.81,101.55,99.89,99.72,99.65,99.42,24100,24100,24100,24100,,,,,13.6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-04,10.6,7.2,7.75,4.9,,,90,77.5,75.5,61,5.6,3.5,3.4,1.1,22,14.04,14.5,7,33,29,101.77,101.6,101.61,101.44,99.65,99.48,99.5,99.35,24100,21629.2,16050,8000,,,,,10.2,0,2.8,0.8,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-03,20.2,12.2,13.6,7,,,88,62.8,60,32,8.1,4.5,3.8,-0.4,24,9.71,12,0,32,28,102,101.76,101.78,101.55,99.89,99.67,99.7,99.52,24100,20833.3,18500,12900,,,,,4.4,0,8.6,6.6,3.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-02,15.3,8.93,8.25,1.2,,,92,70.7,68.5,45,6.7,3.5,3.5,0.4,11,5.17,5.5,0,,,102.41,102.24,102.2,101.99,100.25,100.13,100.07,99.89,24100,21317.4,19300,14500,,,,,9.8,0,3.2,1.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-01,14.5,7.69,7.9,1.3,,,84,71.3,68,52,6.7,2.7,2.8,-1,11,5.79,5.5,0,,,102.62,102.45,102.47,102.32,100.49,100.32,100.36,100.22,24100,23300,21700,19300,,,,,10.1,0,2.9,0.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-31,13,6.94,7.45,1.9,,,82,63.2,61,40,1.2,0,-0.4,-2.1,11,6.42,5.5,0,,,102.77,102.61,102.63,102.49,100.62,100.47,100.49,100.35,24100,24100,24100,24100,,,,,10.6,0,2.5,0.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-30,14.3,7.2,8.2,2.1,,,76,50.3,51.5,27,1.8,-3,-2.4,-6.6,24,14.25,14,4,,,102.65,102.54,102.49,102.33,100.49,100.4,100.37,100.25,24100,24100,24100,24100,,,,,9.8,0,3.2,1.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-29,11.2,4.98,5.55,-0.1,,-7,67,49.5,48,29,-1.9,-5.1,-4.5,-7,39,28.56,29.5,20,52,35,103.08,102.81,102.82,102.56,100.89,100.66,100.67,100.45,24100,24100,24100,24100,,,,,12.4,0,0.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-28,8.2,4.39,4.64,1.1,,,79,60.6,58.5,38,1.5,-2.9,-2.5,-6.4,35,25.88,26,17,39,36,103.13,102.86,102.69,102.26,100.95,100.69,100.53,100.12,24100,24100,24100,24100,,,,,13.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-27,22.7,14.13,14.2,5.7,26,,100,88,83,66,16.6,12,10,3.4,39,15.75,19.5,0,61,34,102.15,101.65,101.74,101.33,100.02,99.58,99.67,99.32,24100,6720.8,12650,1200,,,,,3.8,0,9.2,7.2,4.2,1.2,1.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-26,18.4,13.4,13.85,9.3,,,100,95.3,90,80,14,12.6,12.8,11.7,11,5.38,5.5,0,,,102.39,102.19,102.15,101.91,100.29,100.11,100.06,99.82,8000,3516.7,4100,200,,,,,4.2,0,8.8,6.8,3.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-25,15.6,13.44,13.55,11.5,,,100,91.9,92,84,13.4,12.1,12.1,10.8,11,7.21,5.5,0,,,102.72,102.56,102.57,102.42,100.62,100.46,100.47,100.32,16100,8508.3,8150,200,,,,,4.5,0,8.6,6.5,3.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-24,18.4,13.64,14.39,10.4,,,99,92.4,90,81,15.3,12.4,11.8,8.3,17,5.5,8.5,0,,,102.86,102.66,102.67,102.48,100.75,100.57,100.58,100.42,24100,7516.7,12850,1600,,,,,3.6,0,9.4,7.4,4.4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-23,15.6,8.47,8.15,0.7,,,94,76.3,70,46,8.4,4.2,4.3,0.2,11,5.29,5.5,0,,,103.61,103.3,103.26,102.9,101.42,101.16,101.11,100.79,24100,23100,21700,19300,,,,,9.8,0,3.1,1.1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-22,11.3,6.66,7.1,2.9,,,85,66.5,70.5,56,3.2,0.8,0.6,-2.1,19,10.83,12.5,6,,,103.7,103.5,103.37,103.04,101.55,101.34,101.22,100.89,24100,24100,24100,24100,,,,,10.9,0,2.1,0.1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-21,18.6,13.57,12.2,5.8,,,78,57.3,58,38,8.8,4.9,4.2,-0.4,35,21,24,13,48,36,102.97,102.05,102.21,101.45,100.82,99.97,100.11,99.39,24100,23166.7,20100,16100,,,,,5.8,0,7.2,5.2,2.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-20,23.6,14.06,14.1,4.6,25,,90,67,66.5,43,11.9,7.4,7.3,2.7,30,12.96,15,0,41,22,102.18,101.87,101.86,101.54,100.05,99.79,99.77,99.49,24100,17687.5,15250,6400,,,,,3.9,0,9.1,7.1,4.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-19,16.6,11.51,11.4,6.2,,,92,67.8,66.5,41,7.9,5.2,5,2.2,24,14.67,12,0,,,102.13,102.02,101.97,101.82,100.05,99.93,99.89,99.72,24100,21766.7,20100,16100,,,,,6.6,0,6.4,4.4,1.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-18,17.8,12.66,13.1,8.4,,,98,74.1,71.5,45,10.3,7.6,7.5,4.7,22,12.71,11,0,,,102.04,101.86,101.87,101.7,99.95,99.78,99.8,99.65,24100,16295.8,14050,4000,,,,,4.9,0,8.1,6.1,3.1,0.4,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-17,12.8,11.18,11.2,9.6,,,97,91.2,92.5,88,10.9,9.8,9.4,8,11,7.17,7.5,4,,,102.32,102.19,102.15,101.98,100.22,100.09,100.06,99.89,16100,9300,11250,6400,,,,,6.8,0,6.2,4.2,1.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-16,11.1,9.42,9.6,8.1,,,87,79.5,80.5,74,7.3,6,6.4,5.5,17,7.83,8.5,0,,,102.41,102.27,102.24,102.06,100.29,100.15,100.12,99.95,24100,19900,20100,16100,,,,,8.4,0,4.6,2.6,0,0.4,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-15,15.1,12.16,12.35,9.6,,,100,89.4,89.5,79,12.9,10.4,9.8,6.7,22,12.75,14,6,35,7,102.12,101.88,101.8,101.48,100.02,99.79,99.72,99.42,24100,12737.5,12550,1000,,,,,5.7,0,7.3,5.3,2.4,1.6,1.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-14,24.8,17.8,18.89,13,26,,78,60.2,61.5,45,11.6,9.7,9.7,7.7,35,18.83,20.5,6,52,24,101.65,101.4,101.38,101.11,99.59,99.36,99.36,99.12,24100,19300,18500,12900,,,,,0,0.9,13.9,11.9,8.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-13,21.2,16.07,16,10.8,,,63,52.7,53.5,44,10.1,6.3,6.7,3.3,28,17,17,6,37,27,102.14,101.91,101.9,101.67,100.05,99.85,99.84,99.62,24100,19433.3,20100,16100,,,,,2,0,11,9,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-12,20.3,12.53,12.6,4.9,,,88,60.4,60,32,6.2,4.1,3.5,0.9,24,13.17,15,6,33,26,102.58,102.37,102.38,102.18,100.45,100.28,100.27,100.09,24100,22633.3,18500,12900,,,,,5.4,0,7.6,5.6,2.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-11,19.1,12.08,12.6,6.1,,,83,65.8,63.5,44,8,5.5,5.8,3.5,28,19.46,17.5,7,37,32,102.37,101.95,101.97,101.57,100.25,99.86,99.85,99.45,24100,24100,24100,24100,,,,,5.4,0,7.6,5.6,2.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-10,15.7,7.99,8.6,1.5,,,85,66,62.5,40,3.7,1.5,1.4,-0.9,39,15.62,19.5,0,46,30,101.91,101.58,101.58,101.24,99.75,99.47,99.47,99.19,24100,24100,24100,24100,,,,,9.4,0,3.6,1.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-09,7.6,4.03,4.05,0.5,,,89,68.9,69,49,-0.4,-1.4,-1.6,-2.7,15,8.46,7.5,0,,,102.66,102.36,102.32,101.97,100.49,100.21,100.15,99.82,24100,24100,24100,24100,,,,,13.9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-08,7.6,3.52,4.45,1.3,,,91,74.2,70,49,1.9,-0.9,-0.6,-3.2,30,18.58,20.5,11,35,35,102.67,102.46,102.44,102.21,100.49,100.3,100.27,100.05,24100,24100,24100,24100,,,,,13.6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-07,10.6,5.64,6.69,2.8,,,94,80,77,60,4.3,2.3,2.5,0.6,33,21.25,22,11,46,29,102.21,101.9,101.94,101.68,100.05,99.77,99.8,99.55,24100,22966.7,16900,9700,,,,,11.3,0,1.7,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-06,12.7,8.83,8.94,5.2,,,97,86.3,82,67,7.9,6.6,6.1,4.3,24,14.83,17.5,11,,,101.68,101.4,101.42,101.16,99.55,99.3,99.31,99.06,24100,17612.5,14450,4800,,,,,9.1,0,3.9,1.9,0,2.6,2.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-05,11.5,8.91,8.25,5,,,96,81.8,81,66,8.6,5.9,5.7,2.7,17,10.58,8.5,0,,,102.02,101.69,101.64,101.26,99.89,99.59,99.53,99.16,24100,19091.7,15250,6400,,,,,9.8,0,3.2,1.2,0,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-04,17.6,13.29,12.15,6.7,,,93,75.5,75,57,11.6,8.9,8.1,4.5,22,10.96,13,4,,,101.89,101.58,101.65,101.41,99.79,99.51,99.57,99.35,24100,21166.7,16900,9700,,,,,5.8,0,7.2,5.2,2.1,4.4,4.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-03,21.3,16.68,16.75,12.2,,,93,63.2,65,37,14.4,8.9,9.3,4.2,30,16.08,18.5,7,39,31,101.6,101.2,101.12,100.65,99.55,99.17,99.09,98.62,24100,21433.3,18500,12900,,,,,1.2,0,11.8,9.8,6.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-02,24.3,18.05,18.3,12.3,29,,91,76.5,76,61,16,13.7,13.3,10.6,24,13.25,14,4,35,22,101.35,100.89,100.92,100.48,99.29,98.86,98.89,98.49,19300,13820.8,12850,6400,,,,,0,0.3,13.3,11.3,8.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-01,22.9,15.97,16.45,10,25,,97,72.9,71.5,46,14.8,10.7,11.2,7.7,28,9.33,14,0,,,101.9,101.64,101.64,101.38,99.82,99.59,99.57,99.32,19300,12800,12050,4800,,,,,1.6,0,11.4,9.4,6.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,22,14.3,14.65,7.3,,,89,67.3,68.5,48,10.8,8,6.8,2.8,26,11.62,13,0,33,22,102.42,102.06,102.09,101.77,100.29,99.98,100.02,99.75,24100,22366.7,20100,16100,,,,,3.4,0,9.7,7.7,4.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-29,15.7,9.25,8.5,1.3,,,76,60.8,62,48,6.6,1.8,2.1,-2.3,26,9.17,13,0,,,103,102.75,102.7,102.4,100.85,100.62,100.57,100.29,24100,23500,21700,19300,,,,,9.5,0,3.5,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-28,9.9,5.61,5.6,1.3,,,77,59.6,59.5,42,1.1,-1.9,-1.3,-3.7,20,11.21,10,0,,,103,102.8,102.67,102.35,100.85,100.65,100.53,100.22,24100,24100,24100,24100,,,,,12.4,0,0.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-27,21.1,12.93,13.6,6.1,,,89,73.3,71,53,11.2,8.1,6.8,2.4,33,18.88,18.5,4,44,36,102.28,101.73,101.89,101.51,100.15,99.65,99.82,99.49,24100,22766.7,20100,16100,,,,,4.4,0,8.6,6.6,3.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-26,17.5,11.2,11.35,5.2,,,89,68,65.5,42,7.2,5,5,2.7,22,11.29,11,0,,,101.88,101.74,101.74,101.6,99.79,99.65,99.67,99.55,24100,24100,24100,24100,,,,,6.7,0,6.3,4.3,1.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-25,13.4,8.68,8.69,4,,,87,67.4,68,49,3.8,2.8,2.7,1.6,19,9.25,9.5,0,,,101.96,101.8,101.78,101.61,99.85,99.69,99.68,99.52,24100,24100,24100,24100,,,,,9.3,0,3.7,1.7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-24,15.3,11.55,10.3,5.3,,,84,73.2,71,58,11.1,6.8,6.5,2,30,21.38,20.5,11,41,36,101.68,101.4,101.35,101.02,99.55,99.32,99.26,98.96,24100,23700,21700,19300,,,,,7.7,0,5.3,3.3,0.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-23,22.6,15.84,16.1,9.6,30,,100,93.3,92,84,20,14.7,14.4,8.9,32,15.38,19,6,41,34,101.69,100.94,101.14,100.58,99.59,98.9,99.09,98.59,24100,10216.7,12250,400,,,,,1.9,0,11.1,9.1,6.1,16.8,16.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-22,14.4,10.55,10,5.6,,,97,65.9,70,43,8.1,3.8,4.5,1,19,11.29,11.5,4,,,102.39,102.11,102.07,101.75,100.29,100.01,99.97,99.65,32200,23504.2,23350,14500,,,,,8,0,5,3,0,4.4,4.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-21,15.6,12.56,11.55,7.5,,,92,76.2,76,60,12.3,8.4,9.1,5.8,50,28.83,29.5,9,61,26,101.86,100.88,100.86,99.85,99.75,98.82,98.78,97.82,32200,24437.5,28150,24100,,,,,6.5,0,6.5,4.5,1.6,0.6,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-20,27.5,21.3,20.8,14.1,32,,87,69.4,67,47,18.3,15,15.6,12.9,52,19.79,29,6,67,30,100.71,100.29,100.1,99.49,98.69,98.3,98.11,97.52,24100,19233.3,17700,11300,,,,,0,2.8,15.8,13.8,10.8,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-19,25.8,20.01,20.35,14.9,31,,93,73.9,70.5,48,17,14.9,15.2,13.5,26,13.71,16,6,,,101.4,101.01,101.06,100.71,99.35,99,99.03,98.72,24100,17433.3,17700,11300,,,,,0,2.4,15.3,13.3,10.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-18,23.3,17.07,17.1,10.9,25,,86,67.1,65,44,14.5,10.4,11.6,8.6,20,13.04,13.5,7,,,101.84,101.59,101.61,101.39,99.79,99.54,99.59,99.39,24100,23900,21700,19300,,,,,0.9,0,12.1,10.1,7.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-17,21.7,16.07,16.25,10.8,25,,80,67,65,50,12.8,9.7,9.4,6.1,41,22.08,24,7,50,29,101.44,101.2,101.19,100.95,99.35,99.16,99.15,98.96,24100,24100,24100,24100,,,,,1.8,0,11.2,9.2,6.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-16,16.7,11.44,12.3,7.9,,,88,66.8,65,42,7.1,5.1,4.6,2.1,35,22.29,22,9,44,32,101.55,101.39,101.39,101.24,99.45,99.31,99.31,99.16,24100,24100,24100,24100,,,,,5.7,0,7.3,5.3,2.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-15,18.4,13.68,14.3,10.2,,,94,72.8,72,50,10.8,8.6,8.7,6.6,32,22.75,21.5,11,52,36,101.24,100.83,100.94,100.65,99.16,98.77,98.88,98.59,24100,24100,24100,24100,,,,,3.7,0,9.3,7.3,4.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-14,18.3,14.96,14.85,11.4,,,96,85.9,84.5,73,15,12.5,13,11,28,11.04,14,0,32,36,101.5,101.13,101.16,100.82,99.45,99.08,99.11,98.76,24100,16054.2,13850,3600,,,,,3.1,0,9.8,7.8,4.8,16.8,16.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-13,22.7,16.38,15.85,9,,,86,65.2,65.5,45,12.3,9.3,9.6,6.9,22,11.21,13,4,32,24,101.85,101.62,101.65,101.46,99.79,99.57,99.59,99.39,24100,24100,24100,24100,,,,,2.1,0,10.8,8.8,5.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-12,24.9,21.09,18.14,11.4,32,,91,77.1,77,63,20.7,16.8,14.9,9.1,41,22.62,22.5,4,56,32,101.45,100.87,101.01,100.58,99.39,98.87,98.99,98.59,24100,19100,18500,12900,,,,,0,0.1,13.1,11.1,8.1,0.2,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-11,28.2,23.5,24.25,20.3,36,,99,83.8,81,63,21.4,20.4,20.3,19.2,22,11.54,11,0,,,101.57,101.34,101.22,100.88,99.55,99.35,99.22,98.89,24100,12616.7,13050,2000,,,,,0,6.2,19.2,17.2,14.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-10,26.3,21.79,22.35,18.4,33,,100,91,87.5,75,21.4,20.1,19.7,18,19,9.83,9.5,0,,,101.92,101.7,101.68,101.45,99.89,99.68,99.67,99.45,11300,5062.5,5750,200,,,,,0,4.3,17.4,15.3,12.3,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-09,26,20.21,20.85,15.7,30,,91,72.6,66.5,42,18.2,14.8,14.8,11.4,15,7.25,7.5,0,,,101.98,101.86,101.86,101.73,99.95,99.83,99.82,99.69,24100,20833.3,18500,12900,,,,,0,2.8,15.8,13.8,10.8,0.4,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-08,24.2,20.7,20.9,17.6,30,,88,76.1,73.5,59,19,16.3,15.2,11.5,28,17.79,19.5,11,32,25,101.76,101.56,101.61,101.45,99.72,99.54,99.57,99.42,24100,16350,15250,6400,,,,,0,2.9,15.9,13.9,10.9,0.4,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-07,25.8,18.41,18.35,10.9,28,,89,66,68,47,13.6,11.4,11.4,9.2,28,12.75,14,0,37,21,102.62,102.17,102.16,101.69,100.52,100.13,100.08,99.65,24100,23500,21700,19300,,,,,0,0.4,13.3,11.3,8.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-06,20.2,14.25,14.05,7.9,,,86,66.9,62.5,39,11.2,7.6,7.8,4.5,20,9.12,10,0,,,103.3,103,102.97,102.64,101.19,100.91,100.87,100.55,24100,24100,24100,24100,,,,,4,0,9.1,7,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-05,17.7,12.32,12.39,7.1,,,79,58.9,59,39,6.8,4.1,4.1,1.4,22,12.62,13,4,,,103.15,103,102.96,102.77,101.05,100.89,100.85,100.65,24100,24100,24100,24100,,,,,5.6,0,7.4,5.4,2.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-04,20,16.46,14.7,9.4,,,92,67.6,67,42,18.4,9.9,10.9,3.4,35,26.75,26,17,44,2,102.7,101.82,101.9,101.11,100.59,99.77,99.84,99.09,24100,22562.5,16050,8000,,,,,3.3,0,9.7,7.7,4.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-03,23.7,20.39,21.04,18.4,30,,98,89.3,86,74,19.2,18.5,18.6,17.9,17,8.79,10.5,4,,,101.58,101.29,101.28,100.99,99.55,99.28,99.27,98.99,19300,10350,11650,4000,,,,,0,3,16,14,11,0.2,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-02,22.1,20.4,20.45,18.8,30,,99,94.1,93,87,20.5,19.4,19.5,18.5,20,9.33,10,0,,,101.68,101.58,101.54,101.4,99.65,99.55,99.52,99.39,16100,7225,9250,2400,,,,,0,2.5,15.4,13.4,10.4,8.2,8.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-01,30.8,24.91,25.3,19.8,39,,98,77.7,76,54,21.9,20.4,20.5,19.1,19,8.25,9.5,0,,,101.81,101.65,101.64,101.48,99.79,99.66,99.65,99.52,19300,12187.5,10850,2400,,,,,0,7.3,20.3,18.3,15.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-31,29.6,23.91,23.85,18.1,37,,100,80.3,79,58,20.8,20,19.1,17.4,19,8.46,9.5,0,,,102.03,101.82,101.85,101.66,100.02,99.82,99.86,99.69,24100,12450,12150,200,,,,,0,5.8,18.9,16.9,13.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-30,27.5,23.92,24.25,21,35,,90,77.8,79,68,20.9,19.7,19.8,18.6,15,8.88,9.5,4,,,101.99,101.88,101.89,101.8,99.99,99.88,99.89,99.79,14500,9312.5,10450,6400,,,,,0,6.2,19.2,17.2,14.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-29,28.9,23.3,23.85,18.8,34,,96,73.9,75.5,55,19.4,18.1,18.3,17.2,26,12.83,13,0,35,17,101.88,101.78,101.77,101.67,99.85,99.78,99.77,99.69,24100,14587.5,13650,3200,,,,,0,5.8,18.9,16.9,13.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-28,25.5,20.62,20.7,15.9,29,,94,68.1,73,52,17.5,14.2,13,8.5,22,13.5,14,6,37,11,102.05,101.92,101.94,101.83,100.02,99.89,99.9,99.79,24100,23433.3,20100,16100,,,,,0,2.7,15.7,13.7,10.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-27,23.7,20.53,20.9,18.1,27,,92,78,74.5,57,18.5,16.4,16.3,14.1,22,12.46,14,6,,,101.79,101.44,101.5,101.21,99.75,99.42,99.47,99.19,24100,18829.2,16050,8000,,,,,0,2.9,15.9,13.9,10.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-26,26.5,20.74,21.25,16,32,,89,78.7,74,59,18.5,16.8,15.8,13.2,22,10.08,11,0,35,26,101.53,101.33,101.36,101.19,99.49,99.31,99.34,99.19,24100,15295.8,16050,8000,,,,,0,3.2,16.2,14.2,11.2,0.2,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-25,26.8,20.89,20.6,14.4,30,,83,59.4,61,39,15.3,12.2,11.7,8,15,6.83,7.5,0,,,101.98,101.77,101.73,101.48,99.95,99.75,99.7,99.45,24100,24100,24100,24100,,,,,0,2.6,15.6,13.6,10.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
